TransactionID,UserID,CourseID,TransactionDate,Amount
T004385,U00777,C0058,2026-05-18,21.62
T004386,U00777,C0159,2026-05-05,107.93
T004387,U00777,C0156,2026-03-03,112.78
T004388,U00778,C0052,2025-02-11,14.54
T004389,U00778,C0158,2025-05-12,16.29
T004390,U00779,C0173,2024-07-14,36.41
T004391,U00779,C0017,2024-09-04,80.77
T004392,U00779,C0016,2024-08-17,69.25
T004393,U00779,C0108,2024-07-18,51.46
T004394,U00780,C0026,2025-11-21,32.79
T004395,U00780,C0162,2025-12-05,20.75
T004396,U00780,C0046,2026-03-04,92.96
T004397,U00780,C0074,2026-04-25,62.19
T004398,U00781,C0110,2025-09-25,68.26
T004399,U00781,C0146,2025-11-18,26.58
T004400,U00781,C0074,2026-02-25,50.34
T004401,U00782,C0165,2025-06-22,49.04
T004402,U00782,C0079,2026-01-04,22.19
T004403,U00782,C0111,2025-10-27,44.94
T004404,U00782,C0141,2026-02-07,118.09
T004405,U00782,C0081,2025-10-26,103.06
T004406,U00782,C0171,2026-01-07,22.94
T004407,U00782,C0125,2025-09-25,63.41
T004408,U00783,C0173,2024-10-13,33.16
T004409,U00783,C0167,2024-12-13,20.11
T004410,U00783,C0078,2024-12-11,17.02
T004411,U00783,C0036,2024-11-09,46.73
T004412,U00783,C0025,2025-01-20,20.97
T004413,U00783,C0011,2025-03-14,117.66
T004414,U00784,C0074,2024-05-01,78.62
T004415,U00784,C0057,2024-06-17,51.69
T004416,U00784,C0127,2024-07-14,19.53
T004417,U00784,C0019,2024-09-06,21.2
T004418,U00784,C0046,2024-12-06,102.84
T004419,U00785,C0155,2026-02-09,44.69
T004420,U00785,C0011,2026-06-01,129.44
T004421,U00785,C0051,2026-06-01,84.07
T004422,U00785,C0127,2026-06-01,18.46
T004423,U00786,C0163,2024-10-16,88.28
T004424,U00786,C0159,2024-09-18,114.44
T004425,U00786,C0171,2024-08-09,21.85
T004426,U00786,C0004,2025-02-04,57.78
T004427,U00786,C0141,2025-01-21,105.53
T004428,U00786,C0161,2025-04-03,51.73
T004429,U00787,C0124,2024-10-20,40.89
T004430,U00787,C0024,2024-11-18,20.23
T004431,U00787,C0048,2025-01-23,37.76
T004432,U00787,C0133,2025-01-04,31.08
T004433,U00787,C0090,2025-02-13,21.01
T004434,U00787,C0101,2025-04-24,50.48
T004435,U00787,C0018,2025-04-04,18.15
T004436,U00787,C0036,2025-06-15,53.84
T004437,U00787,C0166,2025-04-01,108.14
T004438,U00787,C0032,2025-12-22,32.48
T004439,U00787,C0085,2025-09-11,28.14
T004440,U00788,C0093,2024-01-01,15.52
T004441,U00789,C0081,2024-09-09,98.3
T004442,U00789,C0175,2024-10-25,15.61
T004443,U00789,C0063,2025-01-02,45.62
T004444,U00790,C0118,2024-05-17,20.79
T004445,U00790,C0049,2024-06-17,49.99
T004446,U00790,C0178,2024-08-03,35.02
T004447,U00790,C0023,2024-06-26,35.94
T004448,U00790,C0097,2024-09-09,81.12
T004449,U00791,C0073,2025-06-08,28.49
T004450,U00791,C0048,2025-08-05,23.71
T004451,U00791,C0086,2025-04-28,106.02
T004452,U00792,C0146,2024-06-12,34.68
T004453,U00792,C0075,2024-06-12,110.26
T004454,U00792,C0042,2024-05-05,102.72
T004455,U00792,C0154,2024-09-03,24.5
T004456,U00792,C0020,2024-08-02,75.14
T004457,U00792,C0144,2025-03-24,117.07
T004458,U00792,C0006,2024-10-09,31.61
T004459,U00793,C0103,2025-08-17,58.06
T004460,U00793,C0141,2025-07-23,113.7
T004461,U00793,C0016,2025-08-18,85.24
T004462,U00793,C0109,2026-01-30,118.83
T004463,U00793,C0017,2025-08-22,70.46
T004464,U00793,C0149,2025-10-09,53.65
T004465,U00794,C0045,2026-03-16,127.08
T004466,U00794,C0011,2026-06-01,136.11
T004467,U00794,C0145,2026-06-01,32.31
T004468,U00794,C0143,2026-04-30,117.27
T004469,U00794,C0124,2026-05-31,33.62
T004470,U00794,C0134,2026-06-01,22.25
T004471,U00795,C0156,2025-04-06,100.72
T004472,U00795,C0026,2025-04-23,36.15
T004473,U00795,C0038,2025-06-16,96.89
T004474,U00795,C0024,2025-07-26,22.06
T004475,U00795,C0130,2025-03-27,20.19
T004476,U00795,C0171,2025-10-13,20.65
T004477,U00796,C0067,2026-06-01,15.42
T004478,U00796,C0153,2026-03-02,41.55
T004479,U00796,C0059,2026-06-01,37.14
T004480,U00797,C0168,2025-08-31,81.44
T004481,U00797,C0066,2025-10-13,60.23
T004482,U00797,C0045,2025-10-30,132.26
T004483,U00797,C0151,2026-01-10,127.16
T004484,U00797,C0011,2025-12-10,151.37
T004485,U00797,C0049,2026-01-11,64.38
T004486,U00797,C0103,2026-03-13,56.99
T004487,U00798,C0172,2026-04-15,26.29
T004488,U00798,C0154,2026-03-23,14.62
T004489,U00799,C0039,2024-01-31,33.96
T004490,U00799,C0005,2024-02-06,97.97
T004491,U00799,C0073,2024-04-14,30.4
T004492,U00799,C0154,2024-04-16,19.81
T004493,U00799,C0164,2024-05-21,63.31
T004494,U00799,C0024,2024-09-24,23.0
T004495,U00799,C0084,2024-06-11,104.17
T004496,U00799,C0114,2024-04-28,106.35
T004497,U00799,C0015,2024-07-09,32.74
T004498,U00799,C0010,2025-02-21,32.11
T004499,U00799,C0158,2024-05-01,21.98
T004500,U00800,C0109,2026-01-05,115.97
T004501,U00800,C0068,2026-02-17,18.07
T004502,U00800,C0010,2026-02-04,33.73
T004503,U00800,C0102,2026-02-21,90.03
T004504,U00800,C0033,2026-04-16,34.52
T004505,U00800,C0117,2026-06-01,35.96
T004506,U00801,C0020,2024-01-01,65.3
T004507,U00801,C0167,2024-06-03,19.15
T004508,U00801,C0083,2024-02-07,60.3
T004509,U00801,C0175,2024-05-11,21.15
T004510,U00801,C0088,2024-04-25,70.08
T004511,U00801,C0022,2024-07-02,86.34
T004512,U00801,C0033,2024-10-25,36.35
T004513,U00801,C0173,2024-10-26,32.65
T004514,U00802,C0110,2025-08-24,73.89
T004515,U00802,C0173,2025-06-07,26.06
T004516,U00803,C0124,2024-08-05,35.3
T004517,U00803,C0063,2024-05-08,58.31
T004518,U00803,C0153,2024-07-31,53.96
T004519,U00803,C0040,2024-10-06,110.26
T004520,U00803,C0038,2025-01-29,111.3
T004521,U00803,C0048,2024-09-23,31.92
T004522,U00803,C0016,2025-01-18,66.75
T004523,U00803,C0105,2025-01-13,19.53
T004524,U00804,C0096,2025-10-22,141.47
T004525,U00804,C0167,2025-09-11,22.61
T004526,U00804,C0135,2025-12-27,94.18
T004527,U00804,C0087,2025-12-17,37.5
T004528,U00804,C0156,2026-01-22,111.59
T004529,U00804,C0173,2026-01-18,34.02
T004530,U00804,C0101,2026-06-01,55.81
T004531,U00804,C0153,2026-01-15,52.16
T004532,U00804,C0093,2026-06-01,20.89
T004533,U00805,C0012,2025-12-28,55.37
T004534,U00805,C0159,2026-01-31,108.17
T004535,U00805,C0004,2026-04-06,52.05
T004536,U00805,C0014,2026-06-01,118.79
T004537,U00805,C0061,2026-06-01,30.46
T004538,U00805,C0108,2026-04-06,57.67
T004539,U00805,C0174,2026-06-01,74.85
T004540,U00805,C0082,2026-06-01,74.75
T004541,U00805,C0047,2026-06-01,32.57
T004542,U00806,C0075,2025-01-23,122.95
T004543,U00806,C0177,2024-12-31,104.15
T004544,U00806,C0101,2025-01-04,62.85
T004545,U00806,C0073,2025-04-28,36.79
T004546,U00806,C0124,2025-01-16,39.34
T004547,U00806,C0114,2025-02-14,103.87
T004548,U00806,C0011,2025-08-11,147.32
T004549,U00807,C0050,2026-03-12,56.98
T004550,U00807,C0046,2026-05-29,107.48
T004551,U00807,C0086,2026-06-01,135.53
T004552,U00807,C0098,2026-06-01,39.84
T004553,U00808,C0177,2025-08-22,74.91
T004554,U00808,C0097,2025-06-25,85.33
T004555,U00808,C0102,2025-09-09,87.53
T004556,U00808,C0028,2025-10-31,88.43
T004557,U00809,C0081,2024-01-01,110.19
T004558,U00809,C0036,2024-05-28,46.52
T004559,U00809,C0169,2024-03-22,37.98
T004560,U00809,C0170,2024-05-11,25.63
T004561,U00809,C0116,2024-01-29,71.69
T004562,U00809,C0005,2024-03-23,93.35
T004563,U00809,C0120,2024-08-23,64.18
T004564,U00810,C0011,2025-07-05,145.92
T004565,U00810,C0141,2025-09-21,133.75
T004566,U00810,C0145,2025-09-20,36.79
T004567,U00810,C0161,2025-11-23,54.36
T004568,U00810,C0004,2025-10-15,54.51
T004569,U00811,C0161,2024-12-28,61.79
T004570,U00811,C0125,2025-02-17,74.24
T004571,U00811,C0096,2025-03-29,136.08
T004572,U00812,C0125,2024-03-13,68.04
T004573,U00812,C0004,2024-01-31,59.42
T004574,U00812,C0129,2024-03-05,36.22
T004575,U00812,C0101,2024-04-04,53.67
T004576,U00812,C0153,2024-05-09,55.14
T004577,U00812,C0057,2024-04-01,55.54
T004578,U00813,C0092,2024-12-29,127.45
T004579,U00813,C0124,2025-02-25,37.22
T004580,U00813,C0056,2025-04-06,72.31
T004581,U00813,C0037,2025-05-10,19.25
T004582,U00813,C0020,2025-03-21,61.09
T004583,U00813,C0150,2025-03-30,39.69
T004584,U00813,C0070,2025-08-22,106.67
T004585,U00813,C0133,2025-01-26,28.61
T004586,U00814,C0133,2026-05-03,31.42
T004587,U00814,C0045,2026-05-29,125.61
T004588,U00814,C0011,2026-06-01,119.22
T004589,U00814,C0038,2026-06-01,99.24
T004590,U00814,C0132,2026-05-16,56.07
T004591,U00814,C0012,2026-06-01,43.74
T004592,U00815,C0016,2026-05-06,63.12
T004593,U00815,C0094,2026-05-18,21.74
T004594,U00815,C0007,2026-06-01,54.86
T004595,U00815,C0011,2026-06-01,125.43
T004596,U00815,C0119,2026-06-01,70.58
T004597,U00816,C0038,2026-03-23,116.55
T004598,U00816,C0032,2026-01-31,37.47
T004599,U00816,C0076,2026-02-02,112.5
T004600,U00816,C0126,2026-01-05,28.84
T004601,U00816,C0053,2026-06-01,75.34
T004602,U00816,C0157,2026-06-01,58.45
T004603,U00816,C0037,2026-06-01,20.95
T004604,U00816,C0013,2026-01-16,22.4
T004605,U00816,C0118,2026-04-29,20.99
T004606,U00816,C0084,2026-06-01,106.41
T004607,U00817,C0022,2026-02-05,109.97
T004608,U00817,C0048,2026-03-24,36.26
T004609,U00817,C0064,2026-02-22,22.55
T004610,U00817,C0154,2025-10-15,19.1
T004611,U00817,C0005,2026-06-01,95.61
T004612,U00817,C0132,2026-05-19,53.58
T004613,U00817,C0176,2026-04-15,95.19
T004614,U00817,C0131,2025-12-17,30.62
T004615,U00817,C0143,2026-06-01,115.17
T004616,U00818,C0118,2026-02-12,17.33
T004617,U00819,C0110,2025-10-25,103.42
T004618,U00819,C0166,2026-02-16,125.47
T004619,U00819,C0122,2025-12-04,116.69
T004620,U00819,C0065,2026-05-19,18.72
T004621,U00819,C0164,2026-05-05,65.37
T004622,U00819,C0040,2026-01-04,111.19
T004623,U00819,C0177,2026-04-22,78.28
T004624,U00819,C0175,2026-03-28,21.23
T004625,U00819,C0120,2026-04-08,62.35
T004626,U00819,C0074,2026-03-19,68.8
T004627,U00819,C0027,2026-03-27,37.71
T004628,U00819,C0038,2026-06-01,108.92
T004629,U00820,C0164,2024-07-12,53.05
T004630,U00821,C0037,2026-06-01,17.59
T004631,U00821,C0159,2026-05-30,73.74
T004632,U00821,C0113,2026-05-02,16.33
T004633,U00822,C0095,2024-02-15,131.97
T004634,U00822,C0086,2024-05-11,115.07
T004635,U00822,C0020,2024-03-09,68.22
T004636,U00822,C0176,2024-03-09,110.44
T004637,U00822,C0073,2024-03-28,34.38
T004638,U00822,C0155,2024-07-24,46.05
T004639,U00822,C0005,2024-08-24,91.26
T004640,U00822,C0150,2024-08-11,48.84
T004641,U00823,C0147,2024-11-28,34.61
T004642,U00823,C0038,2025-01-13,94.81
T004643,U00823,C0152,2024-12-05,62.45
T004644,U00823,C0025,2025-01-26,21.85
T004645,U00823,C0024,2025-03-21,20.56
T004646,U00823,C0023,2025-02-20,36.94
T004647,U00823,C0093,2025-02-02,20.98
T004648,U00823,C0020,2025-05-10,60.76
T004649,U00823,C0100,2025-07-22,135.87
T004650,U00824,C0063,2024-08-02,46.09
T004651,U00825,C0091,2026-02-15,76.53
T004652,U00826,C0175,2024-04-17,19.2
T004653,U00826,C0057,2024-03-26,57.11
T004654,U00826,C0025,2024-04-15,23.81
T004655,U00826,C0062,2024-06-18,94.64
T004656,U00826,C0086,2024-05-08,120.37
T004657,U00826,C0042,2024-07-04,113.67
T004658,U00826,C0080,2024-06-18,70.23
T004659,U00827,C0039,2025-08-17,28.14
T004660,U00828,C0086,2026-06-01,118.25
T004661,U00828,C0106,2026-06-01,51.0
T004662,U00828,C0127,2026-03-04,23.24
T004663,U00828,C0098,2026-06-01,36.59
T004664,U00828,C0084,2026-06-01,111.72
T004665,U00828,C0026,2026-06-01,38.04
T004666,U00828,C0134,2026-06-01,20.68
T004667,U00828,C0007,2026-05-23,53.21
T004668,U00828,C0014,2026-06-01,117.01
T004669,U00828,C0164,2026-06-01,52.53
T004670,U00829,C0132,2024-02-17,60.06
T004671,U00829,C0164,2024-03-21,59.06
T004672,U00829,C0042,2024-05-07,93.81
T004673,U00829,C0005,2024-05-13,96.55
T004674,U00829,C0137,2024-06-29,62.44
T004675,U00829,C0172,2024-03-19,37.39
T004676,U00829,C0088,2024-08-07,74.94
T004677,U00829,C0134,2024-03-12,24.08
T004678,U00829,C0026,2024-09-04,29.65
T004679,U00829,C0031,2025-02-26,29.69
T004680,U00830,C0075,2025-11-26,110.11
T004681,U00830,C0051,2026-04-20,82.52
T004682,U00830,C0012,2026-06-01,46.85
T004683,U00830,C0065,2026-04-07,19.63
T004684,U00831,C0031,2024-08-01,33.25
T004685,U00831,C0014,2024-10-27,109.29
T004686,U00831,C0084,2024-08-09,102.82
T004687,U00831,C0137,2024-11-20,50.41
T004688,U00831,C0075,2024-09-22,107.56
T004689,U00831,C0135,2024-10-19,117.21
T004690,U00831,C0001,2024-11-20,99.23
T004691,U00831,C0072,2024-11-28,20.89
T004692,U00831,C0088,2024-11-24,63.74
T004693,U00832,C0138,2024-02-12,53.21
T004694,U00832,C0035,2024-02-25,123.98
T004695,U00832,C0101,2024-03-09,66.42
T004696,U00833,C0011,2026-03-11,154.73
T004697,U00833,C0064,2026-03-22,20.51
T004698,U00833,C0015,2026-03-24,31.3
T004699,U00833,C0045,2026-05-11,134.91
T004700,U00833,C0124,2026-06-01,31.85
T004701,U00834,C0030,2024-06-08,42.78
T004702,U00834,C0012,2024-04-11,50.03
T004703,U00834,C0094,2024-07-16,25.62
T004704,U00834,C0141,2024-09-13,126.62
T004705,U00834,C0160,2024-12-27,48.76
T004706,U00835,C0169,2025-03-06,37.24
T004707,U00835,C0164,2025-04-27,55.8
T004708,U00835,C0011,2025-04-30,119.82
T004709,U00835,C0046,2025-06-12,94.21
T004710,U00835,C0177,2025-04-14,81.25
T004711,U00835,C0074,2025-08-20,61.65
T004712,U00835,C0019,2025-04-08,16.62
T004713,U00836,C0161,2024-10-09,57.27
T004714,U00836,C0114,2024-10-24,120.56
T004715,U00836,C0149,2024-11-04,52.26
T004716,U00836,C0101,2025-01-26,51.1
T004717,U00837,C0077,2025-01-29,26.93
T004718,U00837,C0146,2025-02-13,34.28
T004719,U00837,C0145,2025-02-12,34.51
T004720,U00837,C0045,2025-03-19,109.13
T004721,U00837,C0120,2025-04-29,60.25
T004722,U00837,C0074,2025-06-15,66.06
T004723,U00837,C0046,2025-02-13,88.84
T004724,U00838,C0047,2024-07-27,33.74
T004725,U00838,C0175,2024-08-24,21.8
T004726,U00838,C0115,2024-10-25,33.79
T004727,U00838,C0019,2024-12-10,20.68
T004728,U00838,C0144,2024-11-15,118.44
T004729,U00838,C0146,2024-10-03,33.38
T004730,U00838,C0042,2024-05-21,95.26
T004731,U00838,C0093,2024-11-23,21.07
T004732,U00839,C0122,2024-03-20,130.99
T004733,U00839,C0124,2024-03-14,39.04
T004734,U00839,C0143,2024-03-10,108.96
T004735,U00839,C0011,2024-06-14,142.28
T004736,U00840,C0038,2025-05-04,104.86
T004737,U00840,C0053,2025-10-04,66.7
T004738,U00840,C0144,2025-07-06,127.72
T004739,U00840,C0032,2025-10-21,30.64
T004740,U00840,C0081,2025-12-04,118.4
T004741,U00840,C0116,2025-09-10,77.87
T004742,U00841,C0154,2025-08-02,19.85
T004743,U00841,C0177,2025-10-13,80.38
T004744,U00841,C0007,2025-07-31,43.09
T004745,U00841,C0078,2025-10-20,18.25
T004746,U00841,C0051,2026-02-14,76.97
T004747,U00841,C0143,2026-03-19,126.8
T004748,U00841,C0133,2026-01-30,28.3
T004749,U00842,C0038,2024-07-05,101.41
T004750,U00842,C0113,2024-08-22,20.18
T004751,U00842,C0163,2024-09-27,103.37
T004752,U00842,C0090,2024-07-29,22.95
T004753,U00842,C0115,2024-09-04,30.21
T004754,U00842,C0131,2024-12-02,34.69
T004755,U00842,C0055,2024-09-28,35.66
T004756,U00843,C0134,2025-01-12,21.03
T004757,U00843,C0084,2024-12-17,106.69
T004758,U00843,C0073,2025-03-07,36.15
T004759,U00843,C0041,2025-05-10,51.78
T004760,U00843,C0085,2024-11-30,40.14
T004761,U00843,C0065,2025-04-27,20.55
T004762,U00844,C0016,2025-10-25,58.89
T004763,U00844,C0171,2025-12-09,16.79
T004764,U00844,C0163,2026-05-05,81.33
T004765,U00845,C0085,2025-12-02,25.5
T004766,U00845,C0078,2026-02-01,16.22
T004767,U00846,C0100,2024-01-01,126.62
T004768,U00846,C0031,2024-03-15,30.75
T004769,U00846,C0134,2024-05-29,20.92
T004770,U00846,C0057,2024-05-08,59.25
T004771,U00846,C0129,2024-07-23,37.17
T004772,U00846,C0062,2024-04-11,79.59
T004773,U00847,C0032,2025-06-28,33.37
T004774,U00847,C0158,2025-08-03,19.65
T004775,U00847,C0037,2025-10-10,20.84
T004776,U00847,C0007,2025-10-11,61.01
T004777,U00847,C0113,2025-11-21,21.27
T004778,U00848,C0165,2025-12-11,52.81
T004779,U00848,C0128,2025-07-20,17.75
T004780,U00848,C0141,2026-01-27,112.56
T004781,U00848,C0101,2026-06-01,45.11
T004782,U00848,C0011,2025-10-28,136.64
T004783,U00848,C0077,2026-01-25,31.12
T004784,U00848,C0127,2026-05-05,20.66
T004785,U00848,C0093,2025-12-28,21.02
T004786,U00848,C0156,2026-06-01,95.3
T004787,U00848,C0162,2026-01-13,20.36
T004788,U00849,C0144,2024-05-16,108.68
T004789,U00849,C0031,2024-02-17,32.24
T004790,U00849,C0106,2024-03-21,51.53
T004791,U00849,C0176,2024-05-14,116.28
T004792,U00849,C0074,2024-05-03,67.42
T004793,U00849,C0098,2024-07-29,32.23
T004794,U00849,C0095,2024-10-10,132.11
T004795,U00849,C0076,2024-11-23,138.89
T004796,U00850,C0166,2025-03-31,95.31
T004797,U00850,C0080,2025-04-15,67.23
T004798,U00850,C0087,2025-05-22,27.56
T004799,U00850,C0009,2025-08-02,58.61
T004800,U00850,C0110,2025-09-26,95.52
T004801,U00850,C0074,2025-02-10,61.39
T004802,U00850,C0169,2025-11-03,30.98
T004803,U00850,C0026,2025-09-11,34.48
T004804,U00851,C0019,2024-11-15,20.15
T004805,U00851,C0074,2024-09-23,65.42
T004806,U00851,C0110,2025-01-30,95.98
T004807,U00851,C0146,2024-10-31,31.04
T004808,U00851,C0143,2025-03-20,95.37
T004809,U00852,C0156,2024-09-24,80.33
T004810,U00852,C0085,2024-06-19,28.24
T004811,U00853,C0057,2025-07-23,50.99
T004812,U00853,C0065,2025-12-19,21.98
T004813,U00853,C0044,2025-10-29,46.59
T004814,U00853,C0153,2025-11-23,52.53
T004815,U00853,C0120,2026-01-25,60.19
T004816,U00853,C0024,2026-01-26,22.23
T004817,U00853,C0177,2026-06-01,99.08
T004818,U00854,C0046,2025-02-24,106.31
T004819,U00854,C0114,2025-02-19,118.39
T004820,U00854,C0151,2025-04-24,126.88
T004821,U00854,C0074,2025-01-26,70.01
T004822,U00854,C0146,2025-07-05,34.6
T004823,U00854,C0067,2025-04-04,24.43
T004824,U00855,C0024,2024-11-15,20.7
T004825,U00855,C0026,2025-03-19,39.41
T004826,U00855,C0067,2024-10-28,20.67
T004827,U00855,C0036,2025-01-20,43.31
T004828,U00855,C0004,2025-01-25,57.32
T004829,U00855,C0159,2025-01-24,92.65
T004830,U00855,C0146,2025-01-16,38.4
T004831,U00856,C0179,2024-02-07,33.11
T004832,U00856,C0028,2024-04-01,106.56
T004833,U00856,C0059,2024-02-13,55.83
T004834,U00856,C0168,2024-05-09,80.94
T004835,U00856,C0097,2024-07-04,109.9
T004836,U00856,C0144,2024-08-07,145.25
T004837,U00857,C0147,2024-06-21,28.78
T004838,U00857,C0117,2024-09-21,35.85
T004839,U00857,C0118,2024-07-31,19.99
T004840,U00857,C0055,2024-07-20,29.36
T004841,U00857,C0003,2024-11-15,30.45
T004842,U00857,C0127,2024-12-28,17.16
T004843,U00857,C0037,2025-02-17,21.39
T004844,U00857,C0109,2024-12-21,111.48
T004845,U00858,C0122,2025-06-09,87.18
T004846,U00858,C0034,2025-05-23,48.28
T004847,U00858,C0115,2025-07-01,25.28
T004848,U00859,C0067,2026-06-01,23.24
T004849,U00859,C0146,2026-06-01,28.3
T004850,U00859,C0059,2026-05-07,48.25
T004851,U00859,C0153,2026-04-08,51.13
T004852,U00859,C0046,2026-06-01,86.3
T004853,U00859,C0169,2026-06-01,36.92
T004854,U00859,C0026,2026-06-01,34.31
T004855,U00859,C0101,2026-06-01,52.11
T004856,U00860,C0127,2025-11-23,18.19
T004857,U00861,C0156,2025-05-28,79.12
T004858,U00861,C0179,2025-05-04,25.29
T004859,U00861,C0090,2025-03-28,18.39
T004860,U00862,C0081,2025-11-05,116.62
T004861,U00862,C0142,2025-12-10,26.9
T004862,U00862,C0087,2025-11-23,33.92
T004863,U00862,C0173,2025-11-12,33.03
T004864,U00862,C0150,2025-11-21,45.75
T004865,U00863,C0061,2024-09-06,36.3
T004866,U00863,C0074,2024-10-14,65.52
T004867,U00863,C0172,2024-09-28,28.83
T004868,U00863,C0051,2024-09-14,80.82
T004869,U00863,C0089,2024-08-09,72.63
T004870,U00863,C0012,2025-03-18,54.66
T004871,U00863,C0169,2024-11-20,37.13
T004872,U00863,C0154,2025-02-08,22.49
T004873,U00863,C0026,2024-12-06,34.17
T004874,U00864,C0151,2026-01-23,100.52
T004875,U00864,C0035,2026-01-08,126.44
T004876,U00864,C0114,2026-02-24,124.41
T004877,U00864,C0168,2026-06-01,73.7
T004878,U00864,C0153,2026-05-07,49.14
T004879,U00864,C0101,2026-05-16,49.57
T004880,U00865,C0092,2025-10-03,158.64
T004881,U00865,C0095,2025-09-13,148.1
T004882,U00865,C0122,2025-12-01,141.11
T004883,U00865,C0031,2025-12-05,42.68
T004884,U00865,C0057,2025-11-12,55.73
T004885,U00865,C0009,2026-01-14,60.72
T004886,U00866,C0157,2026-04-26,66.13
T004887,U00866,C0062,2026-05-24,87.95
T004888,U00866,C0176,2026-06-01,102.88
T004889,U00866,C0106,2026-06-01,55.27
T004890,U00866,C0076,2026-06-01,111.06
T004891,U00867,C0026,2026-05-16,32.12
T004892,U00867,C0103,2025-12-22,53.18
T004893,U00867,C0078,2025-11-12,22.81
T004894,U00867,C0038,2025-12-09,86.94
T004895,U00867,C0123,2025-11-30,99.66
T004896,U00867,C0010,2025-11-29,36.64
T004897,U00867,C0059,2026-06-01,48.02
T004898,U00867,C0121,2026-03-10,57.81
T004899,U00867,C0127,2026-06-01,21.74
T004900,U00867,C0060,2026-02-12,36.63
T004901,U00867,C0141,2026-06-01,110.01
T004902,U00867,C0013,2026-06-01,21.16
T004903,U00868,C0024,2026-06-01,15.95
T004904,U00869,C0095,2026-03-07,125.19
T004905,U00869,C0046,2026-02-12,91.08
T004906,U00869,C0086,2026-02-25,123.79
T004907,U00869,C0164,2026-03-17,49.81
T004908,U00869,C0116,2026-03-01,73.62
T004909,U00869,C0115,2026-03-11,26.78
T004910,U00869,C0019,2026-03-30,20.08
T004911,U00870,C0130,2025-06-07,19.82
T004912,U00870,C0055,2025-09-04,33.15
T004913,U00870,C0005,2025-10-21,111.56
T004914,U00870,C0063,2025-07-23,59.18
T004915,U00870,C0148,2025-08-13,34.39
T004916,U00870,C0152,2025-11-18,65.42
T004917,U00870,C0038,2026-04-13,101.91
T004918,U00870,C0018,2026-02-16,20.37
T004919,U00870,C0173,2026-04-18,36.36
T004920,U00870,C0120,2025-10-20,56.36
T004921,U00871,C0168,2025-07-28,81.62
T004922,U00871,C0035,2025-06-23,101.89
T004923,U00871,C0017,2025-09-08,78.84
T004924,U00871,C0151,2025-09-03,119.52
T004925,U00871,C0016,2025-07-12,74.88
T004926,U00872,C0089,2024-08-03,56.21
T004927,U00872,C0152,2025-02-17,47.32
T004928,U00872,C0174,2025-03-15,52.59
T004929,U00873,C0051,2024-01-01,94.05
T004930,U00873,C0155,2024-01-01,40.32
T004931,U00873,C0169,2024-01-01,30.51
T004932,U00873,C0061,2024-01-27,40.67
T004933,U00874,C0076,2026-03-18,122.24
T004934,U00874,C0098,2026-04-23,35.46
T004935,U00874,C0157,2026-03-27,59.05
T004936,U00874,C0126,2026-06-01,36.51
T004937,U00874,C0031,2026-05-14,32.7
T004938,U00874,C0050,2026-04-01,55.65
T004939,U00875,C0021,2024-07-04,87.65
T004940,U00875,C0113,2024-11-04,16.12
T004941,U00875,C0171,2024-11-04,17.77
T004942,U00876,C0104,2025-07-31,36.79
T004943,U00876,C0151,2025-07-15,134.82
T004944,U00876,C0032,2025-09-06,40.81
T004945,U00876,C0054,2025-09-15,145.23
T004946,U00876,C0179,2025-08-01,38.76
T004947,U00876,C0101,2025-06-26,69.99
T004948,U00877,C0143,2024-03-31,102.38
T004949,U00877,C0151,2024-04-26,121.01
T004950,U00877,C0006,2024-03-11,30.46
T004951,U00877,C0174,2024-05-16,72.85
T004952,U00877,C0035,2024-05-13,116.61
T004953,U00877,C0132,2024-05-03,60.38
T004954,U00877,C0137,2024-08-13,53.09
T004955,U00877,C0159,2024-05-08,122.03
T004956,U00878,C0031,2024-03-24,34.2
T004957,U00878,C0172,2024-04-07,35.14
T004958,U00878,C0141,2024-05-17,102.48
T004959,U00878,C0111,2024-05-13,44.54
T004960,U00878,C0017,2024-07-12,74.8
T004961,U00878,C0126,2024-01-17,38.45
T004962,U00878,C0087,2024-01-09,36.24
T004963,U00878,C0047,2024-12-06,35.42
T004964,U00879,C0156,2024-05-04,104.93
T004965,U00879,C0177,2024-07-29,85.45
T004966,U00879,C0150,2024-08-14,55.84
T004967,U00879,C0011,2024-06-14,140.45
T004968,U00879,C0045,2024-07-31,166.72
T004969,U00880,C0046,2024-07-05,100.85
T004970,U00880,C0144,2024-07-21,116.41
T004971,U00880,C0099,2024-09-25,65.56
T004972,U00880,C0012,2024-10-06,66.35
T004973,U00881,C0090,2025-08-08,16.71
T004974,U00881,C0180,2025-05-07,15.43
T004975,U00881,C0085,2025-09-28,24.41
T004976,U00882,C0094,2026-03-31,22.51
T004977,U00882,C0069,2026-04-10,76.99
T004978,U00882,C0041,2026-02-25,58.54
T004979,U00882,C0138,2026-02-27,54.87
T004980,U00882,C0066,2026-05-04,49.9
T004981,U00882,C0102,2026-05-25,88.23
T004982,U00882,C0114,2026-01-29,121.52
T004983,U00882,C0153,2026-06-01,49.72
T004984,U00883,C0090,2025-03-30,15.92
T004985,U00883,C0094,2025-06-01,15.15
T004986,U00883,C0037,2025-05-10,17.57
T004987,U00884,C0158,2025-09-11,19.21
T004988,U00884,C0136,2025-07-15,16.66
T004989,U00884,C0146,2025-08-18,27.67
T004990,U00885,C0081,2024-11-01,108.94
T004991,U00885,C0108,2024-11-27,49.13
