UserID,Age,Gender,TotalCoursesEnrolled,NumCategoriesExplored,AvgCoursesPerCategory,EnrollmentFrequency,PreferredCategory,PreferredLevel,AvgCourseRatingEnrolled,AvgSpendPerLearner,TotalSpend,DiversityScore,LearningDepthIndex,BeginnerShare,AdvancedShare,CertificationShare,ActiveSpanDays
U00776,47,Male,6,4,1.5,1.1688311688311688,Personal Development,Beginner,3.7999999999999994,56.09833333333333,336.59,4,0.5,0.5,0.16666666666666666,0.16666666666666666,124
U00777,38,Female,8,3,2.6666666666666665,1.0714285714285714,Marketing,Beginner,3.95,71.9675,575.74,3,0.25,0.75,0.125,0.5,194
U00778,16,Female,2,1,2.0,0.5,Data Science,Beginner,3.5,15.415,30.83,1,0.0,1.0,0.0,0.0,90
U00779,16,Female,4,2,2.0,1.4634146341463414,Marketing,Intermediate,3.575,59.472500000000004,237.89000000000001,2,0.75,0.25,0.25,0.0,52
U00780,34,Male,4,2,2.0,0.6486486486486486,Cybersecurity,Advanced,3.8000000000000003,52.1725,208.69,2,0.75,0.25,0.5,0.0,155
U00781,25,Female,3,1,3.0,0.49180327868852464,Cybersecurity,Beginner,3.6333333333333333,48.39333333333334,145.18,1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,153
U00782,24,Male,7,2,3.5,0.8076923076923076,Web Development,Intermediate,3.542857142857143,60.52428571428571,423.66999999999996,2,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.2857142857142857,230
U00783,32,Female,6,2,3.0,0.989010989010989,Web Development,Beginner,3.5,42.60833333333333,255.64999999999998,2,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,152
U00784,16,Female,5,3,1.6666666666666667,0.6024096385542168,Cybersecurity,Advanced,3.8199999999999994,54.775999999999996,273.88,3,0.6,0.4,0.6,0.0,219
U00785,32,Male,4,2,2.0,0.8450704225352113,Cloud Computing,Advanced,3.875,69.16499999999999,276.65999999999997,2,0.75,0.25,0.5,0.25,112
U00786,29,Female,6,1,6.0,0.6741573033707865,Marketing,Beginner,3.6999999999999997,73.26833333333333,439.61,1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,237
U00787,22,Female,11,5,2.2,0.7205240174672489,Business,Intermediate,3.7090909090909094,40.2,442.20000000000005,5,0.5454545454545454,0.45454545454545453,0.09090909090909091,0.09090909090909091,428
U00788,33,Male,1,1,1.0,1.0,Web Development,Beginner,3.7,15.52,15.52,1,0.0,1.0,0.0,0.0,0
U00789,37,Female,3,1,3.0,0.6206896551724137,Web Development,Beginner,3.8666666666666667,53.17666666666667,159.53,1,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,115
U00790,28,Female,5,1,5.0,1.0344827586206895,Data Science,Advanced,3.54,44.572,222.86,1,0.8,0.2,0.4,0.0,115
U00791,39,Female,3,2,1.5,0.6976744186046512,Cloud Computing,Beginner,3.233333333333333,52.74,158.22,2,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,99
U00792,25,Male,7,4,1.75,0.5949008498583569,Cloud Computing,Intermediate,3.7142857142857144,70.85428571428571,495.97999999999996,4,0.5714285714285714,0.42857142857142855,0.0,0.42857142857142855,323
U00793,32,Male,6,2,3.0,0.8144796380090498,Marketing,Intermediate,3.85,83.32333333333332,499.93999999999994,2,1.0,0.0,0.16666666666666666,0.3333333333333333,191
U00794,40,Male,6,2,3.0,1.6822429906542056,Business,Intermediate,3.9499999999999993,78.10666666666667,468.64,2,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.5,77
U00795,21,Male,6,4,1.5,0.7826086956521738,Cybersecurity,Beginner,3.733333333333334,49.44333333333333,296.65999999999997,4,0.16666666666666666,0.8333333333333334,0.0,0.3333333333333333,200
U00796,19,Male,3,1,3.0,0.7438016528925621,Personal Development,Beginner,3.766666666666667,31.37,94.11,1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,91
U00797,23,Male,7,3,2.3333333333333335,0.9375,Data Science,Advanced,3.857142857142857,96.26142857142857,673.8299999999999,3,1.0,0.0,0.7142857142857143,0.42857142857142855,194
U00798,30,Female,2,1,2.0,1.1320754716981132,Cloud Computing,Intermediate,3.4000000000000004,20.455,40.91,1,0.5,0.5,0.0,0.0,23
U00799,26,Male,11,6,1.8333333333333333,0.7913669064748201,Data Science,Beginner,3.627272727272727,51.43636363636363,565.8,6,0.36363636363636365,0.6363636363636364,0.0,0.2727272727272727,387
U00800,32,Other,6,1,6.0,1.0169491525423728,Data Science,Intermediate,3.816666666666667,54.71333333333332,328.2799999999999,1,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,147
U00801,35,Female,8,4,2.0,0.729483282674772,Web Development,Beginner,3.8,48.915,391.32,4,0.375,0.625,0.0,0.125,299
U00802,35,Female,2,2,1.0,0.5555555555555556,Cybersecurity,Beginner,3.5,49.975,99.95,2,0.0,1.0,0.0,0.5,78
U00803,28,Female,8,5,1.6,0.8108108108108107,Business,Beginner,3.7,60.91625,487.33,5,0.5,0.5,0.125,0.25,266
U00804,37,Male,9,2,4.5,0.9215017064846416,Web Development,Beginner,3.9555555555555557,63.35888888888889,570.23,2,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.3333333333333333,263
U00805,30,Male,9,2,4.5,1.4594594594594594,Cloud Computing,Intermediate,3.566666666666667,67.18666666666667,604.6800000000001,2,1.0,0.0,0.3333333333333333,0.2222222222222222,155
U00806,34,Other,7,3,2.3333333333333335,0.8300395256916996,Business,Intermediate,3.7142857142857144,88.18142857142857,617.27,3,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.42857142857142855,223
U00807,30,Female,4,2,2.0,1.081081081081081,Design,Advanced,3.8,84.95750000000001,339.83000000000004,2,1.0,0.0,0.5,0.25,81
U00808,23,Male,4,2,2.0,0.759493670886076,Data Science,Advanced,3.3749999999999996,84.05000000000001,336.20000000000005,2,1.0,0.0,1.0,0.0,128
U00809,43,Female,7,5,1.4,0.7924528301886794,Business,Intermediate,3.7571428571428567,64.22,449.54,5,0.5714285714285714,0.42857142857142855,0.0,0.2857142857142857,235
U00810,23,Female,5,2,2.5,0.8771929824561403,Marketing,Advanced,3.7399999999999998,85.066,425.33,2,1.0,0.0,0.6,0.4,141
U00811,20,Male,3,2,1.5,0.7438016528925621,Marketing,Advanced,3.8333333333333335,90.70333333333333,272.11,2,1.0,0.0,1.0,0.3333333333333333,91
U00812,37,Male,6,3,2.0,1.3953488372093024,Marketing,Advanced,3.5833333333333335,54.671666666666674,328.03000000000003,3,1.0,0.0,0.8333333333333334,0.0,99
U00813,35,Male,8,2,4.0,0.9022556390977443,Web Development,Intermediate,3.7,61.53625,492.29,2,0.875,0.125,0.125,0.25,236
U00814,22,Male,6,2,3.0,3.0508474576271185,Business,Advanced,3.9,79.21666666666667,475.3,2,0.6666666666666666,0.3333333333333333,0.5,0.5,29
U00815,41,Female,5,4,1.25,2.6785714285714284,Business,Intermediate,3.9199999999999995,67.14599999999999,335.72999999999996,4,0.6,0.4,0.2,0.2,26
U00816,34,Male,10,4,2.5,1.694915254237288,Design,Beginner,3.66,59.989999999999995,599.9,4,0.5,0.5,0.1,0.3,147
U00817,22,Female,9,4,2.25,1.0424710424710426,Cloud Computing,Beginner,3.688888888888889,64.22777777777777,578.05,4,0.2222222222222222,0.7777777777777778,0.0,0.4444444444444444,229
U00818,30,Female,1,1,1.0,1.0,Data Science,Beginner,4.0,17.33,17.33,1,0.0,1.0,0.0,0.0,0
U00819,30,Female,12,5,2.4,1.4457831325301203,Cybersecurity,Beginner,3.8000000000000003,76.51249999999999,918.1499999999999,5,0.5,0.5,0.16666666666666666,0.4166666666666667,219
U00820,32,Female,1,1,1.0,1.0,Cybersecurity,Beginner,3.6,53.05,53.05,1,0.0,1.0,0.0,0.0,0
U00821,34,Male,3,2,1.5,1.5,Marketing,Beginner,3.533333333333333,35.88666666666666,107.66,2,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,30
U00822,24,Male,8,4,2.0,1.0859728506787332,Design,Intermediate,3.65,80.77875,646.23,4,0.75,0.25,0.125,0.5,191
U00823,39,Female,9,4,2.25,1.0150375939849623,Web Development,Beginner,3.6999999999999997,54.31444444444445,488.83000000000004,4,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.2222222222222222,236
U00824,44,Male,1,1,1.0,1.0,Web Development,Beginner,3.1,46.09,46.09,1,0.0,1.0,0.0,0.0,0
U00825,22,Male,1,1,1.0,1.0,Marketing,Beginner,4.2,76.53,76.53,1,0.0,1.0,0.0,1.0,0
U00826,25,Male,7,2,3.5,1.6153846153846152,Web Development,Beginner,3.857142857142857,71.29,499.03000000000003,2,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.2857142857142857,100
U00827,28,Female,1,1,1.0,1.0,Data Science,Intermediate,3.4,28.14,28.14,1,1.0,0.0,0.0,0.0,0
U00828,31,Female,10,4,2.5,2.5210084033613445,Design,Beginner,3.8,62.227,622.27,4,0.5,0.5,0.1,0.3,89
U00829,27,Male,10,3,3.3333333333333335,0.7407407407407407,Design,Beginner,3.7700000000000005,56.76700000000001,567.6700000000001,3,0.4,0.6,0.0,0.2,375
U00830,50,Male,4,1,4.0,0.5529953917050692,Cloud Computing,Advanced,3.7,64.7775,259.11,1,0.75,0.25,0.5,0.25,187
U00831,23,Male,9,3,3.0,1.8120805369127517,Design,Intermediate,3.888888888888889,78.26666666666667,704.4,3,0.5555555555555556,0.4444444444444444,0.0,0.5555555555555556,119
U00832,33,Male,3,2,1.5,1.6071428571428572,Personal Development,Advanced,3.7000000000000006,81.20333333333333,243.61,2,1.0,0.0,0.6666666666666666,0.3333333333333333,26
U00833,31,Female,5,1,5.0,1.3392857142857142,Business,Advanced,3.9199999999999995,74.66,373.3,1,0.8,0.2,0.4,0.4,82
U00834,21,Male,5,3,1.6666666666666667,0.5172413793103449,Cloud Computing,Intermediate,3.7600000000000002,58.762,293.81,3,0.8,0.2,0.4,0.2,260
U00835,34,Female,7,2,3.5,1.0659898477157361,Cybersecurity,Advanced,3.842857142857143,66.65571428571428,466.59,2,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.14285714285714285,167
U00836,35,Other,4,2,2.0,0.8633093525179857,Marketing,Advanced,3.875,70.2975,281.19,2,1.0,0.0,0.5,0.25,109
U00837,30,Male,7,2,3.5,1.25748502994012,Business,Intermediate,3.785714285714285,60.0,420.0,2,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.14285714285714285,137
U00838,21,Male,8,4,2.0,1.0300429184549356,Cybersecurity,Beginner,3.85,47.269999999999996,378.15999999999997,4,0.375,0.625,0.0,0.25,203
U00839,33,Male,4,2,2.0,0.9523809523809523,Business,Intermediate,3.9,105.3175,421.27,2,1.0,0.0,0.25,0.75,96
U00840,21,Male,6,5,1.2,0.7377049180327869,Data Science,Intermediate,3.7833333333333337,87.69833333333332,526.1899999999999,5,0.8333333333333334,0.16666666666666666,0.0,0.5,214
U00841,18,Male,7,2,3.5,0.8045977011494253,Business,Beginner,3.614285714285714,56.23428571428571,393.64,2,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.14285714285714285,231
U00842,29,Female,7,5,1.4,1.1666666666666667,Marketing,Beginner,3.8999999999999995,49.78142857142858,348.47,5,0.0,1.0,0.0,0.2857142857142857,150
U00843,37,Female,6,4,1.5,0.9424083769633509,Design,Beginner,3.5499999999999994,46.05666666666667,276.34000000000003,4,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,161
U00844,37,Female,3,1,3.0,0.4054054054054054,Marketing,Beginner,3.6999999999999997,52.336666666666666,157.01,1,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,192
U00845,38,Female,2,2,1.0,0.6593406593406593,Personal Development,Beginner,3.25,20.86,41.72,2,0.0,1.0,0.0,0.0,61
U00846,32,Female,6,2,3.0,0.7692307692307693,Web Development,Advanced,3.5500000000000003,59.05000000000001,354.30000000000007,2,0.8333333333333334,0.16666666666666666,0.5,0.16666666666666666,204
U00847,31,Male,5,4,1.25,0.8522727272727273,Data Science,Beginner,3.54,31.228,156.14000000000001,4,0.2,0.8,0.0,0.0,146
U00848,29,Female,10,5,2.0,0.8670520231213873,Business,Beginner,3.8299999999999996,55.333000000000006,553.33,5,0.5,0.5,0.3,0.3,316
U00849,20,Male,8,2,4.0,0.7741935483870968,Design,Intermediate,3.625,84.9225,679.38,2,1.0,0.0,0.375,0.5,280
U00850,18,Female,8,2,4.0,0.8108108108108107,Web Development,Intermediate,4.0,58.885000000000005,471.08000000000004,2,0.75,0.25,0.25,0.25,266
U00851,37,Female,5,2,2.5,0.7211538461538461,Cybersecurity,Beginner,3.7199999999999998,61.592000000000006,307.96000000000004,2,0.6,0.4,0.2,0.4,178
U00852,16,Male,2,1,2.0,0.47244094488188976,Personal Development,Beginner,3.9000000000000004,54.285,108.57,1,0.0,1.0,0.0,0.5,97
U00853,24,Male,7,4,1.75,0.6122448979591837,Business,Advanced,3.628571428571429,50.512857142857136,353.59,4,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.0,313
U00854,33,Male,6,2,3.0,0.9473684210526316,Cybersecurity,Intermediate,3.866666666666667,80.10333333333334,480.62,2,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.3333333333333333,160
U00855,41,Male,7,4,1.75,1.2209302325581395,Business,Intermediate,3.6428571428571423,44.637142857142855,312.46,4,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,142
U00856,25,Female,6,3,2.0,0.8490566037735849,Personal Development,Intermediate,3.466666666666667,88.59833333333334,531.59,3,1.0,0.0,0.3333333333333333,0.16666666666666666,182
U00857,34,Male,8,2,4.0,0.8856088560885609,Data Science,Beginner,3.8625,36.807500000000005,294.46000000000004,2,0.375,0.625,0.0,0.125,241
U00858,37,Male,3,1,3.0,1.3043478260869565,Design,Beginner,3.6999999999999997,53.580000000000005,160.74,1,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,39
U00859,31,Male,8,2,4.0,2.857142857142857,Personal Development,Intermediate,3.9375,45.06999999999999,360.55999999999995,2,0.875,0.125,0.375,0.0,54
U00860,22,Female,1,1,1.0,1.0,Business,Beginner,4.0,18.19,18.19,1,0.0,1.0,0.0,0.0,0
U00861,30,Female,3,1,3.0,0.989010989010989,Personal Development,Beginner,4.133333333333334,40.93333333333333,122.8,1,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,61
U00862,17,Female,5,2,2.5,2.3076923076923075,Web Development,Intermediate,3.54,51.24400000000001,256.22,2,0.8,0.2,0.0,0.2,35
U00863,31,Male,9,2,4.5,1.0756972111553784,Cloud Computing,Intermediate,3.6000000000000005,48.06111111111111,432.55,2,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.0,221
U00864,21,Female,6,1,6.0,1.0344827586206897,Personal Development,Intermediate,4.016666666666667,87.29666666666667,523.78,1,1.0,0.0,0.3333333333333333,0.5,144
U00865,20,Female,6,2,3.0,1.1764705882352942,Web Development,Advanced,3.9333333333333336,101.16333333333334,606.98,2,0.8333333333333334,0.16666666666666666,0.5,0.5,123
U00866,25,Male,5,1,5.0,2.2727272727272725,Design,Advanced,3.5200000000000005,84.65799999999999,423.28999999999996,1,1.0,0.0,0.6,0.4,36
U00867,28,Female,12,5,2.4,1.5584415584415585,Business,Beginner,3.8249999999999997,52.22666666666667,626.72,5,0.5,0.5,0.08333333333333333,0.25,201
U00868,37,Female,1,1,1.0,1.0,Business,Beginner,3.6,15.95,15.95,1,0.0,1.0,0.0,0.0,0
U00869,25,Male,7,2,3.5,2.763157894736842,Design,Beginner,3.857142857142857,72.90714285714286,510.34999999999997,2,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.2857142857142857,46
U00870,36,Male,10,6,1.6666666666666667,0.8695652173913043,Web Development,Beginner,3.55,53.852,538.52,6,0.1,0.9,0.0,0.2,315
U00871,25,Male,5,2,2.5,1.4018691588785046,Personal Development,Intermediate,3.96,91.35,456.75,2,1.0,0.0,0.0,0.4,77
U00872,24,Male,3,2,1.5,0.3543307086614173,Cloud Computing,Intermediate,3.4333333333333336,52.04,156.12,2,0.6666666666666666,0.3333333333333333,0.0,0.0,224
U00873,37,Female,4,2,2.0,2.142857142857143,Cloud Computing,Intermediate,3.7750000000000004,51.3875,205.55,2,1.0,0.0,0.25,0.0,26
U00874,25,Female,6,1,6.0,1.7142857142857142,Design,Intermediate,3.5666666666666664,56.934999999999995,341.60999999999996,1,1.0,0.0,0.3333333333333333,0.16666666666666666,75
U00875,31,Male,3,1,3.0,0.5882352941176471,Marketing,Beginner,3.3666666666666667,40.513333333333335,121.54,1,0.0,1.0,0.0,0.3333333333333333,123
U00876,24,Female,6,2,3.0,1.6216216216216215,Data Science,Intermediate,3.766666666666667,77.73333333333333,466.4,2,1.0,0.0,0.3333333333333333,0.3333333333333333,81
U00877,28,Male,8,4,2.0,1.2972972972972971,Cloud Computing,Intermediate,3.725,84.85125,678.81,4,0.625,0.375,0.0,0.5,155
U00878,33,Male,8,4,2.0,0.6629834254143646,Design,Intermediate,3.6500000000000004,50.15875,401.27,4,1.0,0.0,0.0,0.125,332
U00879,36,Female,5,2,2.5,1.1363636363636362,Business,Advanced,3.88,110.678,553.39,2,0.8,0.2,0.6,0.6,102
U00880,32,Male,4,2,2.0,0.9756097560975611,Cybersecurity,Advanced,3.7249999999999996,87.29249999999999,349.16999999999996,2,0.75,0.25,0.5,0.25,93
U00881,25,Female,3,1,3.0,0.5172413793103449,Personal Development,Beginner,3.433333333333333,18.849999999999998,56.55,1,0.0,1.0,0.0,0.0,144
U00882,27,Male,8,2,4.0,1.5686274509803924,Data Science,Advanced,3.7125,65.285,522.28,2,0.875,0.125,0.625,0.125,123
U00883,35,Male,3,2,1.5,0.9677419354838709,Personal Development,Beginner,3.9,16.213333333333335,48.64,2,0.0,1.0,0.0,0.0,63
U00884,38,Male,3,2,1.5,1.0227272727272727,Data Science,Beginner,3.733333333333333,21.180000000000003,63.540000000000006,2,0.3333333333333333,0.6666666666666666,0.0,0.0,58
U00885,26,Female,9,3,3.0,1.1020408163265305,Design,Intermediate,3.5444444444444443,54.705555555555556,492.35,3,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.2222222222222222,215
U00886,36,Female,7,3,2.3333333333333335,0.7,Cybersecurity,Beginner,3.8999999999999995,42.442857142857136,297.09999999999997,3,0.42857142857142855,0.5714285714285714,0.0,0.14285714285714285,270
U00887,29,Female,4,3,1.3333333333333333,1.791044776119403,Cloud Computing,Advanced,3.475,56.3625,225.45,3,0.75,0.25,0.5,0.0,37
U00888,29,Male,7,2,3.5,0.6325301204819277,Cybersecurity,Beginner,3.6428571428571432,72.24428571428572,505.71000000000004,2,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.2857142857142857,302
U00889,25,Male,11,4,2.75,0.8029197080291971,Marketing,Beginner,3.8545454545454545,55.800909090909094,613.8100000000001,4,0.18181818181818182,0.8181818181818182,0.0,0.2727272727272727,381
U00890,27,Male,8,2,4.0,0.8791208791208791,Data Science,Beginner,3.5375,46.89375,375.15,2,0.5,0.5,0.125,0.125,243
U00891,16,Female,4,1,4.0,1.3333333333333333,Cybersecurity,Advanced,3.8000000000000003,74.0575,296.23,1,1.0,0.0,0.5,0.25,60
U00892,42,Female,6,4,1.5,1.25,Business,Beginner,3.6833333333333336,28.171666666666667,169.03,4,0.3333333333333333,0.6666666666666666,0.0,0.0,114
U00893,27,Male,8,2,4.0,0.6896551724137931,Data Science,Advanced,3.6375,61.55125,492.41,2,0.75,0.25,0.5,0.125,318
U00894,33,Male,11,4,2.75,1.1262798634812285,Business,Beginner,3.5454545454545454,57.14727272727273,628.62,4,0.18181818181818182,0.8181818181818182,0.18181818181818182,0.2727272727272727,263
U00895,32,Female,7,3,2.3333333333333335,1.0769230769230769,Marketing,Advanced,3.742857142857143,77.16571428571429,540.16,3,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.2857142857142857,165
U00896,26,Other,4,2,2.0,0.6779661016949152,Cybersecurity,Beginner,3.85,54.165,216.66,2,0.5,0.5,0.0,0.25,147
U00897,39,Female,8,1,8.0,0.9716599190283399,Marketing,Advanced,3.6374999999999997,63.44499999999999,507.55999999999995,1,0.875,0.125,0.5,0.125,217
U00898,30,Male,9,2,4.5,0.7161803713527851,Personal Development,Beginner,3.822222222222222,59.08888888888888,531.8,2,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.3333333333333333,347
U00899,30,Male,7,2,3.5,1.160220994475138,Cloud Computing,Beginner,3.542857142857143,53.75,376.25,2,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.14285714285714285,151
U00900,18,Female,10,4,2.5,0.9900990099009901,Cybersecurity,Beginner,3.5699999999999994,44.019000000000005,440.19000000000005,4,0.4,0.6,0.1,0.2,273
U00901,31,Female,6,2,3.0,1.4876033057851241,Business,Advanced,3.85,78.855,473.13,2,1.0,0.0,0.5,0.16666666666666666,91
U00902,16,Female,6,2,3.0,1.2413793103448274,Cybersecurity,Beginner,3.6166666666666667,48.43833333333333,290.63,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,115
U00903,28,Male,5,2,2.5,0.6912442396313364,Business,Beginner,3.72,44.394,221.97,2,0.4,0.6,0.2,0.2,187
U00904,26,Female,2,2,1.0,0.49586776859504134,Data Science,Advanced,3.75,89.78999999999999,179.57999999999998,2,1.0,0.0,1.0,0.0,91
U00905,30,Female,7,2,3.5,0.9130434782608695,Data Science,Beginner,3.514285714285714,44.932857142857145,314.53000000000003,2,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.0,200
U00906,23,Male,4,2,2.0,0.547945205479452,Data Science,Beginner,3.7,26.255,105.02,2,0.25,0.75,0.0,0.0,189
U00907,28,Female,5,2,2.5,0.847457627118644,Cybersecurity,Intermediate,3.8200000000000003,72.164,360.82,2,0.6,0.4,0.2,0.4,147
U00908,24,Male,2,1,2.0,0.8450704225352113,Cybersecurity,Beginner,3.5,60.265,120.53,1,0.5,0.5,0.5,0.0,41
U00909,22,Male,4,2,2.0,1.0714285714285714,Personal Development,Advanced,3.65,62.9375,251.75,2,1.0,0.0,0.5,0.0,82
U00910,33,Female,7,2,3.5,0.7749077490774908,Data Science,Advanced,3.5428571428571423,80.69714285714285,564.88,2,0.8571428571428571,0.14285714285714285,0.7142857142857143,0.42857142857142855,241
U00911,16,Female,7,2,3.5,0.8076923076923076,Cloud Computing,Beginner,3.5285714285714285,58.075714285714284,406.53,2,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.14285714285714285,230
U00912,35,Male,4,2,2.0,0.8163265306122448,Data Science,Intermediate,3.7249999999999996,58.212500000000006,232.85000000000002,2,0.75,0.25,0.25,0.0,117
U00913,16,Female,3,1,3.0,0.7438016528925621,Design,Beginner,3.4333333333333336,52.0,156.0,1,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,91
U00914,42,Male,3,2,1.5,0.38135593220338987,Web Development,Advanced,3.9333333333333336,57.87,173.60999999999999,2,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,206
U00915,16,Male,7,2,3.5,0.673076923076923,Data Science,Beginner,3.885714285714286,42.808571428571426,299.65999999999997,2,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.14285714285714285,282
U00916,16,Male,3,2,1.5,1.6666666666666665,Data Science,Intermediate,4.033333333333333,74.59333333333333,223.78,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,24
U00917,20,Female,3,2,1.5,0.8411214953271028,Marketing,Beginner,3.3666666666666667,27.023333333333337,81.07000000000001,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,77
U00918,36,Male,3,1,3.0,1.3432835820895521,Cybersecurity,Advanced,3.9333333333333336,61.35333333333333,184.06,1,1.0,0.0,0.6666666666666666,0.0,37
U00919,29,Female,7,1,7.0,0.7070707070707071,Data Science,Intermediate,3.542857142857143,51.34285714285714,359.4,1,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.14285714285714285,267
U00920,21,Male,1,1,1.0,1.0,Personal Development,Beginner,2.8,16.43,16.43,1,0.0,1.0,0.0,0.0,0
U00921,32,Male,3,2,1.5,0.46632124352331605,Data Science,Beginner,3.733333333333333,31.173333333333332,93.52,2,0.3333333333333333,0.6666666666666666,0.0,0.0,163
U00922,35,Other,3,1,3.0,1.232876712328767,Design,Intermediate,3.9000000000000004,137.84333333333333,413.53,1,1.0,0.0,0.3333333333333333,1.0,43
U00923,26,Female,6,3,2.0,0.7659574468085106,Business,Advanced,3.8166666666666664,93.86500000000001,563.19,3,1.0,0.0,0.8333333333333334,0.3333333333333333,205
U00924,33,Female,7,2,3.5,0.7446808510638298,Web Development,Intermediate,3.557142857142857,45.547142857142866,318.83000000000004,2,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.14285714285714285,252
U00925,26,Female,3,1,3.0,0.7200000000000001,Cybersecurity,Beginner,3.6333333333333333,60.623333333333335,181.87,1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,95
U00926,29,Male,6,5,1.2,0.9278350515463918,Web Development,Intermediate,3.8333333333333326,75.05833333333334,450.35,5,1.0,0.0,0.0,0.5,164
U00927,37,Male,7,1,7.0,1.510791366906475,Design,Intermediate,3.7714285714285714,94.73714285714286,663.16,1,0.8571428571428571,0.14285714285714285,0.2857142857142857,0.5714285714285714,109
U00928,36,Male,2,1,2.0,0.39473684210526316,Personal Development,Beginner,3.75,22.884999999999998,45.769999999999996,1,0.0,1.0,0.0,0.0,122
U00929,16,Male,8,4,2.0,0.6976744186046512,Design,Intermediate,3.8,57.72,461.76,4,0.625,0.375,0.125,0.25,314
U00930,34,Male,2,1,2.0,0.2843601895734597,Personal Development,Beginner,3.75,23.035,46.07,1,0.0,1.0,0.0,0.0,181
U00931,30,Male,5,2,2.5,5.0,Cloud Computing,Beginner,3.44,44.252,221.26000000000002,2,0.2,0.8,0.0,0.2,0
U00932,35,Female,7,2,3.5,1.2280701754385965,Web Development,Advanced,3.7714285714285714,76.87571428571428,538.13,2,1.0,0.0,0.5714285714285714,0.14285714285714285,141
U00933,18,Male,10,2,5.0,0.7159904534606205,Business,Intermediate,3.75,73.333,733.3299999999999,2,0.7,0.3,0.3,0.3,389
U00934,45,Male,5,2,2.5,0.9090909090909091,Cybersecurity,Beginner,3.62,49.272000000000006,246.36,2,0.4,0.6,0.4,0.0,135
U00935,40,Female,3,3,1.0,1.2,Design,Advanced,3.866666666666667,66.37666666666667,199.13,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,45
U00936,26,Male,5,1,5.0,1.3392857142857142,Data Science,Beginner,3.54,33.178000000000004,165.89000000000001,1,0.6,0.4,0.4,0.0,82
U00937,18,Female,1,1,1.0,1.0,Cybersecurity,Beginner,3.6,42.92,42.92,1,0.0,1.0,0.0,0.0,0
U00938,27,Female,5,2,2.5,0.8241758241758242,Business,Beginner,3.4,58.89,294.45,2,0.6,0.4,0.2,0.2,152
U00939,25,Male,4,2,2.0,1.3043478260869565,Cybersecurity,Beginner,3.825,61.830000000000005,247.32000000000002,2,0.5,0.5,0.25,0.25,62
U00940,39,Female,5,2,2.5,1.1278195488721805,Design,Intermediate,3.78,85.65200000000002,428.26000000000005,2,0.8,0.2,0.4,0.4,103
U00941,34,Male,6,1,6.0,0.9045226130653266,Cybersecurity,Intermediate,3.8666666666666667,46.169999999999995,277.02,1,0.5,0.5,0.0,0.16666666666666666,169
U00942,27,Male,2,1,2.0,0.5504587155963303,Cloud Computing,Beginner,3.35,38.9,77.8,1,0.0,1.0,0.0,0.0,79
U00943,26,Male,5,2,2.5,0.8241758241758242,Cloud Computing,Intermediate,3.5599999999999996,84.692,423.46,2,0.8,0.2,0.2,0.4,152
